,content,score
316,"Time and true again: We are in the third diplomatic tech era I must say the transition from Web to app, especially on iOS is marvelling. you can count on this platform time and time again, more than its evil child Facebook marketplace. There are no scams on craigslist other than phishing For voice inbox and card info,but I would seriously consider.",5
317,Great: Well thought out app. Could there be a function to display all new items from saved searches at once? When returning to saved searches (from viewing a search) can your position on the list visually be saved and rendered? Can the distance on the map be “locked” so when dragging the map around it doesn’t shrink?,5
318,"CL is Still the best: Craigs List gets your add out to a very to a large audience. They don’t charge a fee or try to make money off you by charging extra to put your add at the top of the list. 
One bit of advice though… if you include your phone number in the add use words for some of the numbers so that robot technology can’t detect your number and try to scam you.",5
319,"Beware of scammers: Helpful to list my item on this site but be weary of scammers who may contact you. Two individuals who contacted me had spelling errors and wanted to pay with bank checks for more than the cost of my item so I could pay their mover?!!! Clearly, those sakes did not go through. A third lovely buyer came through, laid via Venmo, and picked up the item. Just be alert to scans though responsible, honest buyers are out there.",4
320,"They Finally Did It: I have no idea how long this app has been good, but years ago it wasn’t. I downloaded it within the last 6 months and literally use it every day for one reason or another. They really got it right. Smooth, easy, and simple. Not some over-complicated, ad-ridden, spammy, gimmicky, constantly-crashing trash. This is well done, and works great on iPad also which is a huge plus. 

THANK YOU, CRAIGSLIST",5
321,"Craigslist has gone down hill: I sell appliances and listed a few on this website and all I get are the same scam offers. After two weeks of getting scam emails I deleted the app (not one legitimate offer), you can’t delete your account. shortly after I continued to get texts from the scammers, they say they will mail you a check and then have you ship them the product. I’ve seen this done before they write invalid checks. When seeing all these 5 star ratings I was shocked, this site has been overrun with scammers and I wouldn’t be surprised if a lot of these reviews are fake.",1
322,Good so far: I haven't used Craigslist for awhile I didn't know what Craigslist is. Until now yeah the app works great. One thing to change is that they ask too many things when selling a bike I can't even sell my bike here because of all those questions they ask which I don't know how to answer then. So if you know all those questions when selling a bike then you shoukd be OK. But like I say I have no clue what those questions are.,4
323,Better than Original: The IOS App is better than original website.  Only issue that comes up is when you click on photos. Sometimes gets stuck. Otherwise really good. Not only for buying but also selling. Putting something up for sale with your smart phone is really easy and works very well.,5
324,Seems to work better than Offer up: We always seem to get more hits and sales than offer up because they push our listings down if you don’t pay extra to boost your posting. Craigs list doesn’t push a bunch of internet site retailers like Offer up too. For a smaller town like ours I think CL just works better.,5
325,Better results: I consistently get better results on Craigslist for selling vehicles than with social media classifieds. More serious buyers who know what they are looking for and are friendly and pleas to deal with. I’ve been on Craigslist since 2000 and have always appreciated the community and generally positive culture around buying and selling on the site.,5
326,"Craigslist for Everyone: We’ve used Craigslist for many things over the years.  We have sold, bought and given away many items.  It’s a great way for up cycling and keep things out of the land fills.  It feels good when you get something for a great price too.  I have the app on my phone and find myself checking it daily.",5
327,"Nice features: As a person who uses Craigslist to buy a lot of used items, particularly cars and furniture (the latter of which you can save a bundle), I just got the app, and it has some very nice features. Besides the obvious time saving on getting to the site, the saved searches and notices when new items you are seeking come up are pretty cool.  Heartily recommend.",5
328,"Great way to sell my nice stuff: Craigslist is such a great website! It is user friendly and safe.  I also appreciate the advice on how not to be scammed.
The only thing that I don’t understand is why when your post expires you lose all of the photos and have go find them in your photo file or retake them.  Also when my post is about to expire, why can’t I repost before it expires?
All in all it’s great!",4
329,"Always reliable response: Bought a new dining room table and chairs and needed to pass the old table and chairs along.  Posted pics and narrative on Craigslist and as usual, sold them in a week.  I always use Craigslist to sell my ‘like new’ stuff because the people who respond are just good, honest people looking for a bargain. At least that’s been my experience!",5
330,Sold on Craigslist: It has been awhile since I used CL to sell something and I couldn’t be happier with the new app. Fairly quick and easy. I did receive quite a few request from people who texted my number and then asked for me to email them. Wish CL could do something about these scammer’s. Overall satisfied with listing service tho.,5
331,"I use it very often!: I use this app very often. I don’t care for the searching on this app! I used to use CPlus app, but I think Craigslist is blocking them from being able to interface with them now☹️! CPlus had a much better and more user friendly search function, I’m not happy! I may just quit using Craigslist all together! Right now I can not filter out ads by dealers, so I have to go through several hundred tractor dealer ads to find the few garden tractor ads and I can’t search by city either! Boo Craigslist!",2
332,"Good results with some effort: Only thing I wish was that the search results offered more options outside your search area… like, these are all the conversion vans that are within your area but, here are some more that you might be interested in outside your search area… then the results are sorted closest from the search area to the furthest.?.?.",5
333,"Craigslist hit or miss—still a great app to go back to: A great way to sell and buy used stuff. I have had success with Craigslist for over 10 years for finding roommates, selling items, buying items, and more. It’s nice they now have an easy to use app as well! A great one to come back to when other competitor apps just aren’t the right platform.",5
334,"It’s been great: So far all the interaction I’ve had purchasing things have gone great. I’ve bought a car, sold a car, video game products, furniture, and many more have went smoothly. Just to give people heads up though because I’ve had my fair share of scams. When it’s too good to be true it’s usually is. But every good purchase will always be able to show you the product.",5
335,"Good for buying not for selling.: Craigslist is great to find items to purchase and for Wanted ads. But it is difficult to sell from. Many people typically are finicky and want things for nothing or virtually nothing. This is not good if one is selling, even selling within reasonable price ranges. And item can sit there for weeks not being purchased, even when prices are lowered. Besides compared to selling on eBay and Mercari ( I refuse to use  “False” Book Marketplace) Craigslist, at least around here, is about dead. craigslist needs to be revamped I think.",2
336,"Love this app: I started doing a metal work 2 years ago and I was trying to save money so I started using Craigslist for scrap metal. Almost all the metal I have was from Craigslist. I’ve used this app to sell my car too and it’s great. I’ve gotten instruments, workout equipment, tools, furniture, and god knows what else. I’m also yet to meet a sketchy person or be put into a bad situation.",5
337,"Seems to not be working now - was good in the past: Have used this app on and off over the years to search Craigslist and always found it useful and efficient. But today, it just doesn’t work. I can enter a search but no results come up, or just a warning that results are 6 or 4 months out of date. Not sure if this is linked to the recent iOS 17 release or something else. But just not working at the moment.",3
338,"This app revives Craigslist!: I’ve had a lot of success with Craigslist’s app! Being someone who doesn’t use a ton of social media for buying and selling any longer (not a Facebook/meta fan) I was thrilled to see Craigslist had finally built an app - super easy to use with good features which make communication secure yet user friendly.

 I highly recommend!",5
339,"I wish I was Craig!: I wish I were Craig he made this list to make it easy on people like us who wouldn’t know the first thing about posting a free washer and dryer, it connects us as a community by a few stokes on the computer. I wish I was Craig and I wish I would have thought of this 
List. Karen’s List? No that shows so cliché like someone was attempting to fly on Craig’s shirt tails, like Angie’s List…",5
340,Marketplace seems to be full of scams today craigslist rocks: I have sold on marketplace and I have sold on craigslist and it seems like today every scammer everybody trying to steal from you is on marketplace. They are the wild wild West they don’t care they don’t deal with scammers and craigslist has been up and up and I Sélignac plus I can sell my life stock and livestock equipment with no question.,5
341,"Great way to search used stuff: I use craigslist almost daily as I am always searching for a great deal on a project to keep me busy. There are a lot of great deals to be had and it is a great way to search. You can narrow your search to specific price range, year, make, model, transmission, ect ect. Easy to use. I like that you can search up to a 250 mile radius.",5
342,Stop using Facebook get back on Craigslist!: Getting zero sales on marketplace? Let’s get everyone back on Craigslist. Way easier to list things. Upload more pictures. Easier to manage your listings. And you won’t get terminated for violating “community standards”. Been using CL for 20 years. This app works well and I’m getting more calls from CL than FB.,5
343,"Great app! Best method for local sales!: I’ve found Craigslist to be the best way to sell items locally. I’ve been selling many items while I’ve been preparing to move…most listings were immediately successful! And I find that using the app is a quick and easy way to get your listings posted…WAY easier to use, in my opinion, than FB Marketplace. Thanks, Craigslist!!",5
344,"Mr Mac: I like Craig's list as it is affordable to list items. I want to be able to search the whole interior United States for items. Also, I would like not to see things posted fifty times in the first few pages. But other than that, I like Craigslist, and I know what to look for in scammers.

Also, when a deleted posting expires on would be nice to be able to see what it was afterward for at least a week.",4
345,"Love it: Such a great resource and outlet I’m thankful it has not been shut down like other sights. The only issues I face is when people think I’m a scammer but I’m not, the only time is if u try to post to much or something in different locations. I throughly enjoy using Craigslist but wish it didn’t flag people as scammers Bevause majority thsts getting flagged burnt a scammer lol but I still love you Craigslist!",5
346,Worth the tiny fee: Sold our vehicle within a few weeks. The magic to selling at good price to another private party is being fair and honest. I didn’t like the texting feature but email tends to create delays. To each his own. I recommend always ask interested parties put my name in their responses to help weed out the lousy spam.,5
347,"Modern day classifieds: Nothing compares to Craigslist for selling your stuff locally.  This app is great solution for your mobile device.  Makes it a breeze to manage your items for sale and contact sellers.  I’ve used other ways of selling, but despite the problems, it’s still the most cost effective way to sell your items.",5
348,Excellent way to unload stuff!: We needed to find a home for two sofas and within three hours the sofas were picked up and taken to their new happy home. I was a little skeptical at first thinking that no one would respond but everything went perfectly and I am so thankful. I will use craigslist again and again from here on out.,5
349,"Try Craigslist first.: Often when I am selling my accumulated home wares, tools, etc. I think and use Ebay. Unfortunately Ebay has become more expensive and cumbersome. The smart way to go is to try Craigslist first. Often items will sell while I am busy doing other things! It has been a good community sale site for me, for many years!",5
350,"So far so good.: Got a few contacts had to low ball the car to get it into the right hands. Needs the money badly. The setting up with the photos was a bit frustrating, it doesn’t let you update without starting all the pictures over again. You loose the ones already posted to add a few more.",5
351,"Better than Marketplace: I’ve been using Craigslist for over a decade and the app for about 3 years now and I list items on both Craigslist and Marketplace. I sell anything from trucks and boats to handmade goods and antiques. I have consistently better results with Craigslist. Sales are faster by far. It seems that while you might get more views on Facebook, you get the more serious buyers on Craigslist.",5
352,"Reliable and Fast: I had an impulse buy that I put online for free, and within 24 hours, someone came to pick it up. This is much better and much faster than those other apps that make you wait a long time for a post to be approved. Craigslist just trusts you to be an adult, and I’ve always appreciated that.",5
353,"Great way to sell!: Easy to use, easy to post, and no hate comments to load up your personal feed on here. People contact you if they want the product and people’s negative opinions stay to themselves. Also, I’ve noticed I don’t get a bunch of spam from here anymore which makes it a please to use again! Thanks Craig’s List!",5
354,"My recent craigslist listing: I found craigslist to be very user-friendly and posting my item for sale was straightforward and easy. My Item sold within a week and both myself and the customer were pleased. In the future, I will definitely use craigslist again for any item that I want to sell.",5
355,"Craigslist Monopoly/ Flagging For No Reason: Community is a place were you cannot pay. Craigslist often don’t allow legitimate postings to go up. For no apparent reason. Or they get flagged for no apparent reason. And Craigslist often ghosts the person who has legitimate ads being flagged.

It’s been impossible for me to get Craigslist to respond to why we’re all these ads flagged. And why were other ads denied from ever going up at all. 

Others post ads exactly like the ones I tried to post. How is this happening?",2
356,"Great way to sell: I’ve used Craigslist and FB Market Place to sell several items recently. The items I’ve sold on Craigslist have been worth more (garage doors and a snow plow), so I’ve asked for more. People on Market Place are generally looking for less expensive items and weren’t willing to pay for these items. Craigslist also creates a broader audience.",5
357,"SOLD!: This app is by far easier to use than the desktop app/mobile browser. No longer are the days of creating multiple accounts when you forget your password, but now I have a list of items I have sold over the years!

Get the app. Save yourself the headache from the web browser!",5
358,"Feature request!!!!!!!: App is pretty good but I wish the following feature existed:
On the starred items (favorites), I wish It would show you the item that sold or was deleted.  Instead the picture and description get replaced with “posting has expired or been removed” leaving you wondering what the item was that you had originally started and saved as a favorite.",4
359,"Good for everything buying and selling: You will come across a scammer so beware but other than that a great way to buy and sell stuff!  If somebody wants to send you a check for more money than you are selling your item for and they ask you to deposit it and then send the excess money’s to the person that is going to pick up the item, do not fall for it it is a scam!",5
360,Get what you need Find what you want!: Craigslist has been my go to for many years. They always have great products you can localize your purchases so you don’t have to drive far or if you can’t find what you need and you really want it you can search nationwide one of the best apps for getting the job done.,5
361,Retailers and auto dealers: I’ve always checked Craigslist on a daily basses. However I’ve noticed that now auto dealers and furniture dealers have been posting on the “ for sell” section of Craigslist. They seem to have taken over most the postings and have blown up the adds with their adds. It’s very annoying to have to go through all their adds just to find common sellers.,4
362,"Easy to use and no ads: Unlike other selling platforms, there’s no “feed”. The landing page starts with categories and subcategories. There’s no promoting specific items or users. You can save searches and set notifications when a niche thing your looking for gets posted. For that, I give the Craigslist App five stars.",5
363,"Finally an app!: I always loved Craigslist, but the website was tough to navigate on a mobile device. I am very excited to have an app, and the built in chat feature is fantastic! No more searching through and responding to emails when I am trying to offload something. Very glad to have Craigslist back in my life!",5
364,Craigslist is ACTUALLY still relevant!!!: Posting my ad was a last ditch effort finding a Fur-Ever home for my sweet cat and her new kitten litter. I’m so grateful and literally shocked at how many people reached out in such a short amount of time…..DEFINITELY the way to go when you need to reach a big audience for personal sale items! I’ll for sure be back with more ads! Thanks Craigslist!!,5
365,Be careful: I feel like there’s more people on here than with OfferUp. I don’t like the whole promoted thing. It’s almost like if you don’t pay to promote things on there then you don’t get traction. Here you get more traction without paying to promote your stuff. We’ve met some pretty cool people on here. But be careful no matter where you post. There’s crazies all over.,5
366,"Buying a bed frame, head board and foot board.: The bed was beautiful,  took over a month but wife found what she wanted.  Great people that we purchased it from. It was an hour drive up and back,  rented a u haul all went perfect.  I as a rule have good results using this site.  Now I will list a 1 yr old box spring and bottom frame for free on same site.  Very pleased,  John and Micki.",5
367,"It’s Craigslist: We all know how it works. Some customers/sellers are better than others. Take a chance, make a new friend! App works well for everything instead of the website where you have to prove you are not a robot just to get the contact information. Really easy to post and manage listings as well",5
368,Stopped working.: Was a little clunky but worked okay. Now it barely works at all. It’s very laggy takes up to two minutes for it to register an action. Not worth having until they fix the bugs. It’s just a frustrating mess in its current state. If they can put out a patch soon ill download again,5
369,"As usual, a successful posting and completion!: Seems like I always have success when I use Craigslist, and this was no exception.   Rather than have excess plywood and lumber go in the landfill, through this ad I was able to get it to a college group who was looking for materials to complete a project because they didn’t have any funding.  A win-win...thanks, Craigslist!",5
370,"Removal or “blocking”: My posts were often removed due to  not following the rules. But I can’t help bu think my posts were removed due to another seller marking my post as inappropriate, when it was not. Finally one day my post remained untouched. And given that I did not break any rules, there would be no reason for Craigslist to remove. I wish there was a better way to police reported posts.",4
371,To much pornography: It used to be a great app but in the last 6 months it has become unsafe to shop on it. CL has a lot ( even 1 is to many. There is WAY more than just one) of raw porn pictured. I used to like using CL but e we it’s the filth being advertised it really isn’t safe for anybody to ever use. I do not recommend using CL. You will run way to much risk of ruining yourself morally and a whole lot more.,5
372,Easy to review: I enjoy the app quick and easy to review whatever you need. Live how it returns to the same level of page you were previously on. Unlike the web it goes to the top of the page and you have to scroll down to get back to the section you were viewing.,5
373,"Using Zillow was a mistake?: Did I try to post on Zillow? Huge Mistake? Sure I got tons of calls? People requesting application? Everyone requesting a time to come view the home? Only one problem? Almost nobody would show up? Sent tons of applications? Yet none would come back completed? One person do their part the other people listed blew it off? 

You need a office staff just to wade through volume of red tape?

Craig's List please just keep it simple?",4
374,"Craigslist has always worked for me.: Not everyone is on F-book.  Marketplace is probably fine for a lot of people, but Craigslist . . . Call me a romantic, I like an application that does one thing well.  I don’t have to deal with anything but posting my ad, no distractions.  And I’ve always had good results, both buying and selling.",5
375,"Still the Best: Craigslist works, it’s still free and has good search results when shopping, without demanding money to prevent your ad from being buried at the bottom when selling.
There are commercial ads placed by dealers who flood the page with multiple ads but they are jerks, and not Craigs fault. Its clean, easy to use, and Still the best!",5
376,"App Works Great: App does one thing and does it exceptional well. The craigslist ad is Simple, Easy to use, navigate, and post ads. One of the features I enjoy the most is the ability to store and reference a credit card so that we don’t have to continually re-enter information every time we wish to place an ad.",5
377,"Great website except the scammers: Yes scammers run rampant on Craigslist, for awhile it seemed they had gone but they are back with a vengeance it seems Wanting you to respond , thus they get your email and next comes the SPAM on my Gmail Still where else is like Craigslist? Don’t say Fakebook, the scammers are there too So, Craigslist isn’t so bad, it would be great if they could filter out the scammers that prey on the people using it",4
378,"Minimally functional: I only use this app for the few local buyers and sellers that haven’t switched to other platforms yet. I do occasionally get a sale here or there, but nothing like I used to 10 years ago. 

Functionality is not fantastic. The app works probably 70% of the time; the rest of the time there is some random error that keeps something from working. Still easier than using the website though.",3
379,"Much Easier than Website: The app makes it easier to communicate with buyers and post items right from your phone. It could be improved by allowing you to respond to all messages in the app not just those who used the app to message you, like better integration with your account. I still have to go to email to respond to most people.",4
380,"Great Classifieds Service: I have bought and sold numerous household items and vehicles in the past decade on Craigslist. There is a lot to sift through but the filters make that easy. You can even save searches. 
There are no ads and no harassment. Just be smart about the information you share. 
This is my go to non-retail buying / selling spot",5
381,Very convenient: If you need something and you’re not trying to go to the store if you want it cheaper this is definitely the app because you can find people in your community who are selling items for a lower prices than the store and even though it’s used it’s still great quality I love this app!!!,5
382,"Roomate- cost of living: I could not have stayed in my beautiful home with my cat,  if it wasn’t for Craigslist I would not have found 2 amazing roommates for the past two years I have been able to sustain the lifestyle I want to live… & there are great people out there… you have to try, make an effort… and go from there!! Good luck to future renters & roomies.",5
383,"Does what you need, no more no less: It’s refreshing to have an app without fluff. When it comes down to it, this app does what you need and not much else. Craigslist is still the best community to sell things to people who actually want to buy, and buy from people who actually want to sell. Keep it up Craigslist team.",5
384,"An example of the internet at its best: One of the last remaining free and ad free online services. Works well and is a service to people near and far, an example of what the internet can be. No manipulating algorithms, no signing your rights away with ridiculous user agreements, just a way to connect to goods and services via the internet. An A+ service and app.",5
385,"top tier app design: words can’t express how much i repect craigslist for keeping this same, simple, quick app design. no frills or animations it’s just SOOO simple and so easy to use it gets me every time !!! like it’s just so fast to do what you wanna do. obviously the listings are hit or miss but ya gotta love craigslist for keeping their same old design on both the site and the app !!! got dam!!!!",5
386,"I love Craigslist: Love love love it. I’ve been using Craigslist on the web since 1997. I resisted installing the app because I’m old and stubborn and cranky and i hate change. But I finally bent to the ways of progress, and I’m so glad I did. Of course Craigslist, always sans bells and whistles, made the easiest and most user friendly community focused app ever. Thank you Craigslist! XOXOXO",5
387,"Finally Sold: I had an unusual product that took a long time to sell, but finally someone needed them and cleaned me out. I had a lot of Rubbermaid bins like TSA uses at airports. I would not have gotten much for them if I just dropped the price quickly, but I dropped the price slowly and the buyer was tickled pink to get them for 1/3 of the online price.",5
388,"Sold Motorcycle: We had an actual human interested in the bike. We advertised other places and got lots of interest, but nobody showed up when promised. The person on craigslist reached out, showed up, and made things easy. I’m definitely glad we used craigslist. They got a great deal on a beautiful bike and I have my garage space back.",5
389,"Search is broken = App crippled [fixed 25Feb2024]: After the latest update, the text entry field for Search function doesn’t accept text unless you type VERY quickly. Requires stopping and starting the app. The app is essentially unusable until this is fixed.

Edit: As of Feb 25th, this has been fixed",5
390,Awesome: This app is easier to use than the actual desktop computer way. I usually always prefer to do everything on a desktop computer but this app is hands down the better way. I will only use this app for anything craigslist related from now on. It practically does it for you.,5
391,"Craigslist – still the best: I have rented apartments as both a tenant and landlord, bought a car, sold a car, bought and sold guitars, surfboards, stereo equipment, the list goes on and on and on. Nothing compares to Craigslist. Free to use, and so unstressful.
The only thing I don’t use Craigslist for anymore is buying concert tickets – too easy to get scammed.
But otherwise it’s amazing!",5
392,"Great functionality, couple features missing: I like the app a lot, the way you can select a radius as opposed to a list of areas is nice. I would like an option to save listings where the ad is saved on my device, and remains there when expired. I would like to see what gets sold and when, instead of just having the ad disappear from my saved list.",4
393,"Been using Craigslist forever. The app makes it even easier: I’ve had great fortune finding just what I want at the right price, and selling my expensive stuff so I don’t lose tons of money. Craigslist has been very good to me over the years and the app makes certain functions much easier. Five stars all the way",5
394,If it weren’t for scammers I’d give you guys a five: It’s not craigslist‘s fault that there’s so many crooks in this world. The app is easy to use. Easy to list my items and post photographs. The only dilemma is opening up your self to people that are lazy and want something for nothing. The people that buy the items I’ve listed over the years call me on the phone and are genuine human beings. Thank you craigslist.,4
395,"Love it!  Much better than FB Mktplace: I like the Craigslist app much better than FB Mkt place because even when you filter to only see local, you still get a ton of new products that show up, scammers with very low priced items, etc.  Craigslist is exactly what you expect which is people in your area selling used items!!!",5
396,I love Craigslist: Craigslist has been great! I’ve listed and sold dozens of items as well as bought lots of items. It’s nice to keep the transactions somewhat personal too! I have made friends with some of the people I’ve dealt with. And isn’t that what’s life is all about? People are the most important thing in the world! Thanks Craigslist for enriching my life.,5
397,Still one of the greats: What do you have the surprise Craigslist app where is very well. Locations work correctly. it’s not over run with ads and it’s my go to over the dreaded FB marketplace. Scammers are everywhere. Facebook is overrun. Craigslist seems to get the real people that want to sell the real product. Thanks for hanging tough Craigslist.,5
398,"Great except...: The one feature this app lacks, forcing me to use the website is that on the app I can’t select which categories I want to search. It lets you select either one or all the categories. This is a huge problem because (as well all should know) the cars and trucks category needs to be unchecked in order to find anything.
On the webpage, I can unselect ONLY the cars and trucks category which is a huge help.",4
399,"Found it on CL: I’ve had nothing but good luck on Craigslist, I’ve found and purchased a lot of hard to find parts for vintage hot rods from coast to coast. Also have been successful with selling vintage parts on CL. I’m on CL daily looking for the deals,and have found some good ones. If you’re a car guy, I would recommend the app for sure.",5
400,"Works GREAT for Me!: Found my last three great condos for rent by owner on Craig’s List. ALSO- that’s where non-traditional (not looking for illegal!) gig jobs are posted where it’s a quick temporary positions for great cash! Aka event work!
Gone is the PennySaver-type newspaper free every week with same type stuff! 
Happy there’s a platform for the unique & unusual. Would miss Craig’s List if no replacement.",5
401,"Amazing & Functional App: Really well integrated with the notifications, it’s clear that the people who work on this app use it. I love being able to zoom in deep into a hyper local location and then save a search that notifiers me when a matching product pops up. Facebook Marketplace is garbage for anything local. 

Great job folks!",5
402,Most Up-to-the-minute listings — responsive & reliable: I’ve relied on craigslist for years and still do today to have the most current sale options local to me. Listings don’t last for years they move quickly and so you know you’re getting some thing that’s available now.,5
403,"Craigslist FOREVER!: I love craigslist. It is the people's marketplace.
This app is a little low rent haha but it works and in a world of slick apps trying to sell you something... craigslist refreshes and reminds us that the diy, the local, the community based, it's all the best things.

Use safety whenever doing transactions. Many libraries and police stations offer public places to do trades.",5
404,"Excellent with the largest selection: Always find what I’m looking for and CL is a consistent sourcebook for me to go to first for local goods. I do not like the fact CL offers personal sections like for dating, escorts and the like but the items for sale sections are always useful to me. Any social media platform can be abused and misused but if used the right way, carefully, CL is a great resource.",5
405,"Furniture Sale - Response: Creating and posting my article was very easy and I was able to make a sale at full price within 1 day. The buyer was on time and professional.  The communication between buyer and seller using the Craig email notification system was very timely and was very useful in facilitating the sale. 

Thank you",5
406,"For sale posts: Craigslist has fallen off pretty bad over the years. I used this site for all my buys and sells. Now it’s the worst site to pull in business on, and now they want to charge you for it when all others are free… This will be the death of CL unless they change things up. Not sure how they think they’ll be able to compete with FB market place, offerup, ect. With that business plan. It’s starting to be a waste of time to even make a post because I rarely ever get a buyer on here anymore. Advice get off your A$* and make some productive updates!",1
407,"Dear Craigslist: I been using this app for 1@ years it’s been great but since Craigslist it’s been charging for private sellers to sell a car or motorcycle I really prefer other sites ,, you should take off that fees $5 for a single post ?? We are not a dealers ,, I hope you understand that thanks again for been there for us Craigslist",5
408,Could be a bit better: Wish there was a better search layout there needs to be a better way to contact someone like get rid of the old school email have something to where u can ask a ? Or leave a message and there notified emails get lost then both parties loose out,5
409,"Craigslist: My only complaint is that I wish it was easier to hide certain search results when searching for jobs. Yes, DoorDash, I know I can make $22 an hour delivering for you, I saw the other 17 posts. Other than that, I have never used a service better than my friend Craigs' list, the app just made it that much better B)",5
410,"Why is craigslist not the best app in the world: Nobody in flying the plane !! 
What I want is to sell my stuff for some quick money to someone like me 
What my customer wants is to get a deal on something Im done with. The problem is car dealers and business people getting in the middle. They need their own app. We should  not have to be trying to figure out if were dealing with a business",5
411,"Only gotten better: Need a place to live Craigslist, need to sell some items to come up with the rent Craigslist, need to find a job so you don’t have to sell any more of your stuff Craigslist. Need to find more stuff to buy Craigslist Thank you Craigslist for being my go to place, when I need a place to go.",5
412,"Easy & successful!: I have never sold anything on Craigslist prior to downloading the app this last week and making my first post. It was easier than most other selling platforms I’ve tried, and I made a sale within 24 hours. Will be using it again for my future listings!",5
413,Sold Thanks to Craigslist: I count on craigslist for buying or selling any kind of item locally. I appreciate their email system although I prefer to be contacted by phone call or text & I’m grateful they have this option. I’m quite successful selling on Craigslist and I Search Craigslist when I’m looking for items I need or want.,5
414,"CR App is Awesome: I’ve been using the app for a few years now, and the functionality from my phone is absolutely fantastic. Everything is easy to access and creating posts and managing them is easy and intuitive… or maybe it’s just that I’ve  been using it for a few years. Ah, either way 👍🏽",5
415,Chisel Plow: I started getting responses almost immediately. Granted the first ones were because I listed my phone number and it was scammers wanting to take over my telephone account but once I remedied that I had serious buyers offering to come look at my plow the first day. It’s sold within a matter of days. Very happy with craigslist!,5
416,"Recommended: It does what it says on the tin and is pretty functional. Would like the option to filter searches into multiple sub categories instead of having to choose one at a time. For instance, search “amp” in electronics and musical instruments and general for sale. Currently I have to select one at a time, run through those results, and then select another.",4
417,"Fantastic for Buying or Selling: The only problem with CraigsList are all the scammers.  “I love your [motorcycle] but I am out of town.  I would like to send a money order for an extra $500.  Please give my agent change, keep an extra hundred for yourself.”  Certainly not CraigsList fault, just be careful.  But for buying or selling this app can’t be beat.",5
418,"Good app: I like the Craigslist app because it shows the pictures without having to view the listing. I wish that there was a better way to filter results, though. For instance, I'm looking for a pet, but I specifically want a dog, and there's no way to refine that without putting it into a search bar that only uses that key word instead of including all terms like ""puppy"", etc.",4
419,Great Response to my Ad: I got multiple responses to my ad within a few minutes of posting a sofa bed for sale. Buyer is sending a cashier’s check. All looks good. First response was fraudulent. Be careful!!! Second offer paid cash and took the sofa bed. Worked out well! Once again—be careful! Only accept cash and in-person delivery.,5
420,"Excellent!! Sold fast!!: In the last few months I have listed two vehicles on CraigsList. Great platform and easy to create a post. The first vehicle sold in an hour and then the one I recently listed late in the evening sold by noon the following day. Both were priced fairly, which of course helps and found the right buyer. Thanks CraigsList!",5
421,"Worth the wait: While I did wait what felt like 8 years (maybe it actually was?) for a functional iOS app for Craigslist, this one is at least worth the wait. I do wish my favorites would sync across devices (they don’t) but honestly this is still so much better than anything we had before.",5
422,"Message trying to Search: ⚠️Error retrieving search results

      Something went wrong. 
      Please try again later. 

                                  dismiss
_____________________________________

                      No results found

                              retry

                   search a wider area
_____________________________________

I just installed your Official iOS app on my iPhone 11. My software is up to date. Is is because I’m using a VPN? If so, why? Your Privacy and Security statement says Craigslist is secure, doesn’t sell … Odd thing is this: Opening your Official iOS app, trying to connect, a message appeared stating that “Safari cannot connect”, because it is Restricted? I’m simply trying to find a place to move to within 15 miles of my current location. I’m not impressed at all 😕 May uninstall ☮️ quickly‼️ I never have felt Secure using Craigslist, just wanted to give you a second chance 😣",1
423,Amazing: Don’t have a bad thing yet to say about it. I used third party apps for years but was never satisfied but this one does everything I want. Notifications are super fast which was always something other apps struggled with. Love that you can select search area based on mileage from your location.,5
424,"OG Craigslist 👍🏽: I love that there is an app for craigslist. Because between all of the other places to sell stuff online, marketplace, all of these weird new fangled apps I still prefer to use the OG online selling platform. It’s a great app the only thing I would add to it would be the ability to easily flip back to the prior page without having to hit the back arrow. Otherwise fabulous.",5
425,"Works great without stealing my attention: I don’t know what would be my life like without Craigslist, the app is a beauty. As someone concerned with privacy and the amount of ads everywhere, I couldn’t ask for a better service. I deleted my Facebook years ago and never really had a good experience there. I hope the simplicity never changes, it’s what makes CL unique.",5
426,"Great interface, room for improvement: I prefer this app to any of the 3rd party ones I had tried. 

There are a few glitches that I’d like to see worked out (i.e., “more Ads by this user” buttons don’t work) and some improvements could be made (such as search within multiple categories simultaneously).

But it gets the job done fine.",5
427,"#1 source to sell/buy!: Over the years, Bought my last four vehicles from private owners through Craigslist!  All of them turned out great used cars that last 242k+ miles! Sold and bought others things as well.  Not bad for local selling and buying.  Just exercise safety and precaution.  Otherwise, great source.",5
428,"My cats: I posted help for my cats to be placed in a new home. Things changed and I no longer was able to keep them😞 I placed an add for help asap. And the community responded in the first hour. My cats are with the new family. The new family said they will keep me posted. 
I want to thank everyone for their support and concerns and prayers.",5
429,"‘Free” engine and transmission: Listed for one dollar was an Austin 947 engine and transmission. Within 3 days a Dad and his son arrived to take it home. The Dad was using it as a project to do with his son.
For me it was so rewarding to see how my slightly worn out engine and trans will be given new life with this father son project.
Craigslist just made the entire process so simple…thanks to everyone!!",5
430,"Best Platform for Selling: I’ve had excellent success selling items on Craigslist. If you are not having luck here, check the components of your posting. It is important to select the proper category, to post accurate and complete descriptions, to take well-composed & well-lit photos and to price fairly, based on similar competing ads.",5
